status,weather,frecventa_hz,tensiune_kv,flux_intrare_mw,flux_iesire_mw,timestamp,nivel_severitate
1,3,48.746,320.97,508,385.0,1876,4
1,3,48.836,330.1,494,371.5,1877,4
1,3,48.6006,313.18,506,378.5,1878,4
1,3,49.2281,301.53,502,378.5,1879,4
1,3,48.9723,330.25,488,370.0,1880,4
1,3,49.1289,327.03,488,370.0,1881,4
1,3,49.2649,330.03,505,376.75,1882,4
1,3,49.2865,324.94,494,368.5,1883,4
1,0,49.9441,404.64,512,489.52,1884,3
1,0,50.0027,405.0,499,479.04,1885,3
1,0,50.0609,404.57,492,469.32,1886,3
1,0,50.1094,403.42,495,474.2,1887,3
1,0,50.1407,401.73,508,485.68,1888,3
1,0,50.1498,399.77,490,465.4,1889,3
1,3,49.1677,312.3,510,386.5,1890,4
1,3,49.2769,315.96,509,380.75,1891,4
1,3,48.803,330.73,511,381.25,1892,4
0,4,0.0,0.0,0,0.0,1893,5
0,4,0.0,0.0,0,0.0,1894,5
0,4,0.0,0.0,0,0.0,1895,5
0,4,0.0,0.0,0,0.0,1896,5
0,4,0.0,0.0,0,0.0,1897,5
0,4,0.0,0.0,0,0.0,1898,5
0,4,0.0,0.0,0,0.0,1899,5
0,4,0.0,0.0,0,0.0,1900,5
0,4,0.0,0.0,0,0.0,1901,5
0,4,0.0,0.0,0,0.0,1902,5
0,4,0.0,0.0,0,0.0,1903,5
0,4,0.0,0.0,0,0.0,1904,5
0,4,0.0,0.0,0,0.0,1905,5
0,4,0.0,0.0,0,0.0,1906,5
0,4,0.0,0.0,0,0.0,1907,5
0,4,0.0,0.0,0,0.0,1908,5
0,4,0.0,0.0,0,0.0,1909,5
0,4,0.0,0.0,0,0.0,1910,5
0,4,0.0,0.0,0,0.0,1911,5
0,4,0.0,0.0,0,0.0,1912,5
0,4,0.0,0.0,0,0.0,1913,5
0,4,0.0,0.0,0,0.0,1914,5
0,4,0.0,0.0,0,0.0,1915,5
0,4,0.0,0.0,0,0.0,1916,5
0,4,0.0,0.0,0,0.0,1917,5
0,4,0.0,0.0,0,0.0,1918,5
0,4,0.0,0.0,0,0.0,1919,5
0,4,0.0,0.0,0,0.0,1920,5
0,4,0.0,0.0,0,0.0,1921,5
0,4,0.0,0.0,0,0.0,1922,5
0,4,0.0,0.0,0,0.0,1923,5
0,4,0.0,0.0,0,0.0,1924,5
0,4,0.0,0.0,0,0.0,1925,5
0,4,0.0,0.0,0,0.0,1926,5
0,4,0.0,0.0,0,0.0,1927,5
0,4,0.0,0.0,0,0.0,1928,5
0,4,0.0,0.0,0,0.0,1929,5
0,4,0.0,0.0,0,0.0,1930,5
0,4,0.0,0.0,0,0.0,1931,5
0,4,0.0,0.0,0,0.0,1932,5
0,4,0.0,0.0,0,0.0,1933,5
0,4,0.0,0.0,0,0.0,1934,5
0,4,0.0,0.0,0,0.0,1935,5
0,4,0.0,0.0,0,0.0,1936,5
0,4,0.0,0.0,0,0.0,1937,5
0,4,0.0,0.0,0,0.0,1938,5
0,4,0.0,0.0,0,0.0,1939,5
0,4,0.0,0.0,0,0.0,1940,5
0,4,0.0,0.0,0,0.0,1941,5
0,4,0.0,0.0,0,0.0,1942,5
0,4,0.0,0.0,0,0.0,1943,5
0,4,0.0,0.0,0,0.0,1944,5
0,4,0.0,0.0,0,0.0,1945,5
0,4,0.0,0.0,0,0.0,1946,5
0,4,0.0,0.0,0,0.0,1947,5
0,4,0.0,0.0,0,0.0,1948,5
0,4,0.0,0.0,0,0.0,1949,5
0,4,0.0,0.0,0,0.0,1950,5
0,4,0.0,0.0,0,0.0,1951,5
0,4,0.0,0.0,0,0.0,1952,5
0,4,0.0,0.0,0,0.0,1953,5
0,4,0.0,0.0,0,0.0,1954,5
0,4,0.0,0.0,0,0.0,1955,5
0,4,0.0,0.0,0,0.0,1956,5
0,4,0.0,0.0,0,0.0,1957,5
0,4,0.0,0.0,0,0.0,1958,5
0,4,0.0,0.0,0,0.0,1959,5
1,3,49.2364,337.6,486,368.5,1960,4
1,3,49.0032,318.11,502,379.5,1961,4
1,3,48.8891,307.18,498,377.5,1962,4
1,3,49.0565,334.54,492,366.0,1963,4
1,3,49.2542,340.0,494,373.5,1964,4
1,3,48.5529,326.59,504,381.0,1965,4
1,3,48.6169,332.57,491,372.25,1966,4
1,3,49.0326,306.3,508,385.0,1967,4
1,3,48.5841,300.42,494,372.5,1968,4
1,3,48.6303,323.87,503,377.25,1969,4
1,3,48.5189,320.9,510,379.5,1970,4
1,3,49.0162,320.72,491,368.25,1971,4
1,3,48.7807,301.31,499,378.25,1972,4
1,3,48.963,328.69,489,369.75,1973,4
1,3,49.0273,328.36,498,368.5,1974,4
1,3,49.1341,322.51,488,368.0,1975,4
1,3,48.7016,333.16,485,361.75,1976,4
1,3,49.0189,315.16,502,377.5,1977,4
1,3,49.1308,300.54,493,368.75,1978,4
1,3,48.6174,323.08,501,373.75,1979,4
1,3,48.8271,315.58,492,373.0,1980,4
1,3,48.9683,314.02,509,382.75,1981,4
1,3,48.5997,321.96,505,381.75,1982,4
1,3,49.2331,317.57,491,370.25,1983,4
1,3,49.1702,313.03,493,368.75,1984,4
1,3,49.1223,304.79,513,383.75,1985,4
1,3,48.69,304.44,509,383.75,1986,4
1,3,48.9079,333.47,492,373.0,1987,4
1,3,49.1898,326.26,501,370.75,1988,4
1,3,48.5788,320.05,493,370.75,1989,4
1,3,49.0486,327.34,503,381.25,1990,4
1,3,49.0209,317.28,510,381.5,1991,4
1,3,48.8665,331.49,491,367.25,1992,4
1,3,49.1759,325.38,497,369.75,1993,4
1,3,48.5943,315.75,512,388.0,1994,4
1,3,49.2972,305.07,511,384.25,1995,4
1,3,48.8607,332.68,500,373.0,1996,4
1,3,48.6381,335.22,490,370.5,1997,4
1,3,49.2068,313.07,497,374.75,1998,4
1,3,48.684,321.88,509,381.75,1999,4
1,3,48.6837,322.94,498,373.5,2000,4
1,3,48.7504,325.06,492,365.0,2001,4
1,3,48.5146,331.07,502,374.5,2002,4
1,3,49.1678,305.19,510,381.5,2003,4
1,3,48.6049,315.39,487,365.25,2004,4
1,3,48.8191,302.43,509,376.75,2005,4
1,0,49.8557,398.63,494,469.24,2006,3
1,0,49.8511,400.61,509,487.64,2007,3
1,0,49.8701,402.5,507,481.72,2008,3
1,3,49.147,336.95,501,373.75,2009,4
1,3,49.2671,313.17,497,375.75,2010,4
1,3,48.7723,335.99,507,383.25,2011,4
1,3,49.269,306.84,487,362.25,2012,4
1,3,48.7928,318.47,505,377.75,2013,4
1,3,49.2977,333.47,509,382.75,2014,4
1,3,49.0371,302.98,510,381.5,2015,4
1,3,49.2493,303.73,511,383.25,2016,4
1,3,49.0688,309.99,490,368.5,2017,4
0,4,0.0,0.0,0,0.0,2018,5
0,4,0.0,0.0,0,0.0,2019,5
0,4,0.0,0.0,0,0.0,2020,5
0,4,0.0,0.0,0,0.0,2021,5
0,4,0.0,0.0,0,0.0,2022,5
0,4,0.0,0.0,0,0.0,2023,5
0,4,0.0,0.0,0,0.0,2024,5
0,4,0.0,0.0,0,0.0,2025,5
0,4,0.0,0.0,0,0.0,2026,5
0,4,0.0,0.0,0,0.0,2027,5
0,4,0.0,0.0,0,0.0,2028,5
0,4,0.0,0.0,0,0.0,2029,5
0,4,0.0,0.0,0,0.0,2030,5
0,4,0.0,0.0,0,0.0,2031,5
0,4,0.0,0.0,0,0.0,2032,5
0,4,0.0,0.0,0,0.0,2033,5
0,4,0.0,0.0,0,0.0,2034,5
0,4,0.0,0.0,0,0.0,2035,5
0,4,0.0,0.0,0,0.0,2036,5
0,4,0.0,0.0,0,0.0,2037,5
0,4,0.0,0.0,0,0.0,2038,5
0,4,0.0,0.0,0,0.0,2039,5
0,4,0.0,0.0,0,0.0,2040,5
0,4,0.0,0.0,0,0.0,2041,5
0,4,0.0,0.0,0,0.0,2042,5
0,4,0.0,0.0,0,0.0,2043,5
0,4,0.0,0.0,0,0.0,2044,5
0,4,0.0,0.0,0,0.0,2045,5
0,4,0.0,0.0,0,0.0,2046,5
0,4,0.0,0.0,0,0.0,2047,5
0,4,0.0,0.0,0,0.0,2048,5
0,4,0.0,0.0,0,0.0,2049,5
0,4,0.0,0.0,0,0.0,2050,5
0,4,0.0,0.0,0,0.0,2051,5
0,4,0.0,0.0,0,0.0,2052,5
0,4,0.0,0.0,0,0.0,2053,5
0,4,0.0,0.0,0,0.0,2054,5
0,4,0.0,0.0,0,0.0,2055,5
0,4,0.0,0.0,0,0.0,2056,5
0,4,0.0,0.0,0,0.0,2057,5
0,4,0.0,0.0,0,0.0,2058,5
0,4,0.0,0.0,0,0.0,2059,5
0,4,0.0,0.0,0,0.0,2060,5
0,4,0.0,0.0,0,0.0,2061,5
0,4,0.0,0.0,0,0.0,2062,5
0,4,0.0,0.0,0,0.0,2063,5
0,4,0.0,0.0,0,0.0,2064,5
0,4,0.0,0.0,0,0.0,2065,5
0,4,0.0,0.0,0,0.0,2066,5
0,4,0.0,0.0,0,0.0,2067,5
0,4,0.0,0.0,0,0.0,2068,5
0,4,0.0,0.0,0,0.0,2069,5
0,4,0.0,0.0,0,0.0,2070,5
0,4,0.0,0.0,0,0.0,2071,5
0,4,0.0,0.0,0,0.0,2072,5
0,4,0.0,0.0,0,0.0,2073,5
0,4,0.0,0.0,0,0.0,2074,5
0,4,0.0,0.0,0,0.0,2075,5
0,4,0.0,0.0,0,0.0,2076,5
0,4,0.0,0.0,0,0.0,2077,5
0,4,0.0,0.0,0,0.0,2078,5
1,3,48.7954,316.44,498,368.5,2079,4
1,3,49.156,334.55,510,379.5,2080,4
1,3,48.9502,306.41,496,376.0,2081,4
1,3,49.2575,310.24,500,376.0,2082,4
1,3,48.5927,317.36,507,377.25,2083,4
1,3,48.9611,323.76,492,369.0,2084,4
1,3,48.9428,318.32,492,369.0,2085,4
1,3,48.9193,304.69,486,362.5,2086,4
1,3,48.6508,327.99,493,368.75,2087,4
1,0,49.9329,404.47,501,478.96,2088,3
1,0,49.9905,404.99,485,463.6,2089,3
1,0,50.0495,404.72,506,482.76,2090,3
1,0,50.1007,403.7,486,461.56,2091,3
1,0,50.1361,402.1,512,489.52,2092,3
1,3,48.9237,313.06,503,373.25,2093,4
1,3,48.5903,312.32,509,379.75,2094,4
1,3,48.763,312.56,506,378.5,2095,4
1,3,49.1827,329.32,490,367.5,2096,4
1,3,49.0587,316.59,498,373.5,2097,4
1,3,49.102,308.14,496,376.0,2098,4
1,3,49.2113,301.82,488,362.0,2099,4
1,3,48.9887,310.31,500,370.0,2100,4
1,3,48.5705,318.96,485,367.75,2101,4
1,3,49.087,331.41,508,385.0,2102,4
1,3,49.2332,314.71,502,378.5,2103,4
1,3,49.1167,311.98,506,379.5,2104,4
1,3,48.8403,328.04,486,362.5,2105,4
1,3,49.227,326.31,504,376.0,2106,4
1,3,48.748,308.71,507,375.25,2107,4
1,3,48.7318,309.5,489,367.75,2108,4
1,3,49.2803,324.42,491,372.25,2109,4
1,3,49.181,333.28,491,370.25,2110,4
1,3,48.8947,339.98,513,387.75,2111,4
1,3,48.5431,326.93,493,373.75,2112,4
1,3,49.0919,336.89,495,369.25,2113,4
1,3,48.9459,308.91,507,379.25,2114,4
1,3,49.1202,315.73,507,383.25,2115,4
1,3,48.7654,333.28,500,373.0,2116,4
1,3,49.0873,319.71,496,371.0,2117,4
1,3,48.5832,324.73,510,378.5,2118,4
1,3,48.8418,307.73,506,374.5,2119,4
1,3,49.2246,335.4,491,363.25,2120,4
1,3,48.6742,327.83,513,382.75,2121,4
1,3,48.7214,320.43,485,358.75,2122,4
1,3,48.7092,315.65,500,375.0,2123,4
1,3,48.5441,306.29,491,371.25,2124,4
1,3,49.2203,321.07,513,379.75,2125,4
1,3,49.1165,315.39,495,371.25,2126,4
1,3,48.8624,310.78,487,363.25,2127,4
1,3,48.8314,315.03,508,385.0,2128,4
1,3,48.6435,318.88,503,378.25,2129,4
1,3,48.9934,313.09,507,384.25,2130,4
1,3,49.2528,339.16,514,387.5,2131,4
1,3,48.8834,328.98,507,379.25,2132,4
1,3,49.1257,330.18,498,374.5,2133,4
1,3,48.8098,322.94,511,381.25,2134,4
1,3,48.6452,324.04,486,364.5,2135,4
1,3,48.9283,304.21,513,388.75,2136,4
1,3,48.5209,337.39,510,386.5,2137,4
1,3,48.7124,318.59,485,365.75,2138,4
1,3,48.5983,307.5,508,376.0,2139,4
1,3,49.1674,309.27,500,378.0,2140,4
1,3,48.7943,314.23,495,372.25,2141,4
1,3,49.0147,307.22,493,369.75,2142,4
1,3,48.8391,303.06,489,368.75,2143,4
1,3,49.1972,309.91,497,372.75,2144,4
1,3,48.912,307.53,490,369.5,2145,4
1,3,48.9128,334.1,491,369.25,2146,4
1,3,48.5317,328.93,509,378.75,2147,4
1,3,48.8356,318.97,491,368.25,2148,4
1,3,48.6405,332.24,497,374.75,2149,4
1,3,49.115,312.25,497,375.75,2150,4
1,3,49.246,314.77,498,371.5,2151,4
1,3,48.8337,332.27,495,374.25,2152,4
1,3,49.191,333.66,510,381.5,2153,4
1,3,48.5689,319.69,485,367.75,2154,4
1,3,49.0264,316.92,494,367.5,2155,4
1,3,48.8798,311.99,503,375.25,2156,4
1,3,48.8689,315.56,503,373.25,2157,4
1,3,48.7924,304.29,507,383.25,2158,4
1,3,48.9766,316.72,491,371.25,2159,4
1,3,48.9261,328.37,486,366.5,2160,4
1,3,48.7593,304.59,496,368.0,2161,4
1,3,49.1199,307.44,509,380.75,2162,4
1,3,48.8691,333.29,509,377.75,2163,4
1,3,48.7515,337.06,504,376.0,2164,4
1,3,48.5353,338.4,504,375.0,2165,4
1,3,48.8558,316.25,510,384.5,2166,4
1,3,49.0691,325.43,511,378.25,2167,4
1,3,49.032,330.56,493,370.75,2168,4
1,3,48.7012,338.41,497,370.75,2169,4
1,0,50.1194,403.03,514,495.44,2170,3
1,0,50.1453,401.24,499,477.04,2171,3
1,0,50.1483,399.25,510,488.6,2172,3
1,0,50.1279,397.39,489,466.44,2173,3
1,0,50.0873,395.93,507,488.72,2174,3
1,0,50.0329,395.12,493,475.28,2175,3
1,0,49.9733,395.08,489,472.44,2176,3
1,0,49.9179,395.81,494,477.24,2177,3
1,0,49.8755,397.21,490,466.4,2178,3
1,0,49.8528,399.05,507,485.72,2179,3
1,0,49.8532,401.03,513,493.48,2180,3
1,0,49.8769,402.86,486,462.56,2181,3
1,0,49.92,404.23,489,466.44,2182,3
1,0,49.9757,404.93,497,480.12,2183,3
1,0,50.0353,404.86,509,486.64,2184,3
1,0,50.0892,404.02,492,474.32,2185,3
1,3,49.1101,308.47,512,388.0,2186,4
1,3,49.0635,310.86,496,373.0,2187,4
1,3,48.5283,320.85,494,369.5,2188,4
1,3,49.0489,304.75,491,365.25,2189,4
1,3,48.9416,321.67,492,370.0,2190,4
1,3,48.8846,310.87,508,379.0,2191,4
1,3,48.7157,304.52,512,386.0,2192,4
1,3,49.2593,320.88,505,382.75,2193,4
1,3,48.5029,339.56,514,384.5,2194,4
1,3,48.8336,303.29,513,387.75,2195,4
1,3,48.9609,335.08,485,361.75,2196,4
1,3,49.2169,315.25,507,384.25,2197,4
1,0,49.9353,404.51,489,472.44,2198,3
1,0,49.9931,404.99,513,492.48,2199,3
1,0,50.052,404.69,495,470.2,2200,3
1,0,50.1027,403.64,492,473.32,2201,3
1,0,50.1372,402.02,495,478.2,2202,3
1,0,50.15,400.08,512,487.52,2203,3
1,0,50.1391,398.13,503,477.88,2204,3
1,0,50.1063,396.47,503,485.88,2205,3
1,0,50.0567,395.37,508,489.68,2206,3
1,0,49.9981,395.0,498,479.08,2207,3
0,4,0.0,0.0,0,0.0,2208,3
1,0,49.8911,396.56,499,477.04,2209,3
1,0,49.8595,398.25,490,470.4,2210,3
1,0,49.8501,400.21,504,487.84,2211,3
1,0,49.8644,402.14,486,464.56,2212,3
1,0,49.9001,403.73,506,482.76,2213,3
1,0,49.9515,404.73,510,492.6,2214,3
1,0,50.0106,404.99,495,476.2,2215,3
1,0,50.068,404.46,493,471.28,2216,3
1,0,50.1147,403.22,494,477.24,2217,3
1,0,50.1433,401.48,508,483.68,2218,3
1,0,50.1492,399.5,501,482.96,2219,3
1,0,50.1316,397.6,494,469.24,2220,3
1,0,50.0932,396.08,487,471.52,2221,3
1,0,50.0401,395.18,503,486.88,2222,3
1,0,49.9807,395.04,494,472.24,2223,3
1,0,49.9243,395.68,500,483.0,2224,3
1,0,49.8798,397.01,513,492.48,2225,3
1,0,49.8544,398.8,492,473.32,2226,3
1,0,49.8519,400.79,486,466.56,2227,3
1,0,49.8728,402.65,489,464.44,2228,3
1,0,49.9138,404.09,492,476.32,2229,3
1,0,49.9684,404.89,510,488.6,2230,3
1,0,50.028,404.91,489,471.44,2231,3
1,0,50.0832,404.16,486,461.56,2232,3
1,0,50.1252,402.75,508,490.68,2233,3
1,0,50.1475,400.91,507,486.72,2234,3
1,0,50.1465,398.92,507,486.72,2235,3
1,0,50.1224,397.11,490,472.4,2236,3
1,0,50.0789,395.75,499,478.04,2237,3
1,0,50.023,395.06,491,474.36,2238,3
1,0,49.9635,395.15,491,469.36,2239,3
1,0,49.9097,396.01,500,480.0,2240,3
1,0,49.8702,397.5,488,464.48,2241,3
1,0,49.8512,399.38,501,477.96,2242,3
1,0,49.8556,401.36,503,483.88,2243,3
1,0,49.8829,403.13,500,475.0,2244,3
1,0,49.9287,404.4,496,477.16,2245,3
1,2,49.8734,383.15,491,467.36,2246,2
1,2,49.841,379.46,506,377.5,2247,2
1,2,49.8674,383.67,501,480.96,2248,2
1,2,49.876,382.44,494,471.24,2249,2
1,2,49.8323,382.96,490,471.4,2250,2
1,2,49.8837,378.19,511,383.25,2251,2
1,2,49.8375,378.15,494,373.5,2252,2
1,2,49.8374,375.39,496,375.0,2253,2
1,2,49.8643,376.6,514,388.5,2254,2
1,2,49.8069,378.49,495,370.25,2255,2
1,2,49.8734,383.35,496,476.16,2256,2
1,2,49.855,377.79,497,376.75,2257,2
1,2,49.8768,379.2,487,364.25,2258,2
1,2,49.8382,379.81,501,378.75,2259,2
1,2,49.8071,378.71,497,367.75,2260,2
1,2,49.8019,380.15,500,483.0,2261,2
1,2,49.8901,376.75,504,375.0,2262,2
1,2,49.878,375.61,489,363.75,2263,2
1,2,49.8452,377.82,487,366.25,2264,2
1,2,49.8238,382.96,499,479.04,2265,2
1,2,49.8624,377.28,507,377.25,2266,2
1,2,49.8367,382.11,490,471.4,2267,2
1,2,49.8165,384.41,485,469.6,2268,2
1,2,49.8245,384.91,497,478.12,2269,2
1,2,49.8314,375.63,500,378.0,2270,2
1,0,49.9308,395.56,489,464.44,2271,3
1,0,49.8844,396.81,487,468.52,2272,3
1,0,49.8563,398.57,498,480.08,2273,3
1,0,49.8509,400.54,513,490.48,2274,3
1,2,49.8869,379.65,501,373.75,2275,2
1,2,49.8152,377.84,505,377.75,2276,2
1,2,49.8421,384.1,500,478.0,2277,2
1,2,49.8384,384.92,514,488.44,2278,2
1,2,49.8836,379.33,490,368.5,2279,2
1,2,49.8188,384.52,494,478.24,2280,2
1,2,49.8481,381.24,487,466.52,2281,2
1,2,49.8938,381.03,501,477.96,2282,2
1,2,49.8987,375.69,513,379.75,2283,2
1,2,49.8721,384.69,495,470.2,2284,2
1,2,49.8078,380.15,489,473.44,2285,2
1,2,49.8136,380.84,486,464.56,2286,2
1,2,49.858,376.54,510,382.5,2287,2
1,2,49.8947,378.14,506,383.5,2288,2
1,2,49.8743,380.48,503,485.88,2289,2
1,2,49.8526,379.11,495,375.25,2290,2
1,2,49.8904,380.54,485,464.6,2291,2
1,2,49.824,377.66,501,378.75,2292,2
1,2,49.8842,380.07,490,468.4,2293,2
0,4,0.0,0.0,0,0.0,2294,2
1,2,49.8727,382.85,511,492.56,2295,2
1,2,49.8671,375.63,487,368.25,2296,2
1,2,49.8812,382.61,511,488.56,2297,2
1,2,49.8499,379.66,498,370.5,2298,2
1,2,49.8649,375.19,503,372.25,2299,2
1,2,49.8519,376.78,508,380.0,2300,2
1,2,49.8506,384.08,497,477.12,2301,2
1,2,49.8375,383.67,513,488.48,2302,2
1,2,49.8245,381.84,506,484.76,2303,2
1,2,49.8986,378.02,497,372.75,2304,2
1,2,49.8753,378.48,492,364.0,2305,2
1,2,49.8158,383.74,493,468.28,2306,2
1,2,49.8383,378.88,500,377.0,2307,2
1,2,49.8475,377.32,489,367.75,2308,2
1,2,49.8892,384.26,505,479.8,2309,2
1,2,49.827,381.63,506,482.76,2310,2
1,2,49.8806,382.51,495,478.2,2311,2
1,2,49.8809,375.65,485,362.75,2312,2
1,2,49.8973,379.99,497,369.75,2313,2
1,2,49.8662,378.97,485,361.75,2314,2
1,2,49.8703,381.58,494,469.24,2315,2
1,2,49.8632,376.95,485,358.75,2316,2
1,2,49.8345,377.23,485,362.75,2317,2
1,2,49.817,375.42,506,376.5,2318,2
1,2,49.8983,379.8,514,385.5,2319,2
1,2,49.8181,380.76,499,474.04,2320,2
1,2,49.8971,384.97,498,475.08,2321,2
1,0,49.8656,402.22,492,472.32,2322,3
1,0,49.9021,403.79,492,468.32,2323,3
1,0,49.954,404.76,487,471.52,2324,3
1,0,50.0133,404.98,486,470.56,2325,3
1,0,50.0704,404.42,489,469.44,2326,3
1,0,50.1164,403.15,513,488.48,2327,3
1,0,50.1441,401.39,507,486.72,2328,3
1,0,50.149,399.41,514,489.44,2329,3
1,0,50.1303,397.53,503,485.88,2330,3
1,0,50.0911,396.03,514,491.44,2331,3
1,0,50.0375,395.16,512,491.52,2332,3
1,0,49.978,395.05,497,475.12,2333,3
1,0,49.922,395.73,514,488.44,2334,3
1,0,49.8783,397.08,492,474.32,2335,3
1,0,49.8537,398.89,494,477.24,2336,3
1,0,49.8523,400.88,514,492.44,2337,3
1,0,49.8742,402.72,513,495.48,2338,3
1,0,49.916,404.14,496,474.16,2339,3
1,0,49.971,404.91,485,461.6,2340,3
1,0,50.0306,404.89,495,471.2,2341,3
1,0,50.0854,404.11,486,468.56,2342,3
1,0,50.1267,402.68,505,480.8,2343,3
1,0,50.148,400.82,495,470.2,2344,3
1,0,50.1459,398.84,489,469.44,2345,3
1,0,50.1208,397.04,509,489.64,2346,3
1,0,50.0766,395.7,501,476.96,2347,3
1,0,50.0204,395.05,503,480.88,2348,3
0,4,0.0,0.0,0,0.0,2349,3
1,0,49.9076,396.06,493,475.28,2350,3
1,0,49.8689,397.57,510,489.6,2351,3
1,0,49.8509,399.47,510,492.6,2352,3
1,0,49.8564,401.44,514,494.44,2353,3
1,0,49.8846,403.19,505,480.8,2354,3
1,0,49.931,404.44,491,473.36,2355,3
1,0,49.9883,404.98,513,494.48,2356,3
1,0,50.0475,404.74,512,486.52,2357,3
1,0,50.0992,403.75,500,477.0,2358,3
1,0,50.1352,402.17,491,468.36,2359,3
1,0,50.1498,400.24,514,495.44,2360,3
1,0,50.1408,398.28,510,491.6,2361,3
1,0,50.1096,396.59,500,478.0,2362,3
1,0,50.0611,395.43,514,497.44,2363,3
1,0,50.0029,395.0,510,485.6,2364,3
1,0,49.9443,395.36,502,485.92,2365,3
1,0,49.8944,396.45,507,489.72,2366,3
1,0,49.8613,398.1,511,494.56,2367,3
1,0,49.85,400.05,490,470.4,2368,3
1,0,49.8624,401.99,503,485.88,2369,3
1,0,49.8966,403.62,501,476.96,2370,3
1,0,49.947,404.68,486,470.56,2371,3
1,0,50.0059,405.0,506,482.76,2372,3
1,0,50.0638,404.53,509,483.64,2373,3
1,0,50.1116,403.34,509,486.64,2374,3
1,0,50.1418,401.63,493,468.28,2375,3
1,0,50.1497,399.66,499,480.04,2376,3
1,0,50.1339,397.74,507,489.72,2377,3
1,0,50.0969,396.18,503,485.88,2378,3
1,0,50.0447,395.23,509,487.64,2379,3
1,0,49.9854,395.02,489,471.44,2380,3
1,0,49.9284,395.61,498,480.08,2381,3
1,0,49.8827,396.88,501,476.96,2382,3
1,0,49.8556,398.65,487,462.52,2383,3
1,0,49.8512,400.63,505,482.8,2384,3
1,0,49.8703,402.51,510,492.6,2385,3
1,0,49.9099,404.0,511,488.56,2386,3
1,0,49.9637,404.85,508,485.68,2387,3
1,0,50.0233,404.94,494,477.24,2388,3
1,0,50.0791,404.25,486,470.56,2389,3
1,0,50.1225,402.88,508,489.68,2390,3
1,0,50.1465,401.07,506,486.76,2391,3
1,0,50.1474,399.08,485,468.6,2392,3
1,0,50.1251,397.24,485,468.6,2393,3
1,0,50.0829,395.83,512,491.52,2394,3
1,0,50.0277,395.09,497,476.12,2395,3
1,3,48.5585,316.98,504,378.0,2396,4
1,3,48.8934,311.45,500,370.0,2397,4
1,3,48.8223,333.0,504,374.0,2398,4
1,3,48.8805,321.64,487,361.25,2399,4
1,3,48.9236,319.79,495,374.25,2400,4
1,3,48.5317,313.67,500,373.0,2401,4
1,3,49.0073,314.56,496,376.0,2402,4
1,3,48.6161,301.45,494,365.5,2403,4
1,3,49.1761,309.64,501,372.75,2404,4
1,3,49.0755,317.0,500,379.0,2405,4
1,3,49.1436,316.63,505,374.75,2406,4
1,3,48.5803,326.71,508,385.0,2407,4
1,3,48.987,327.14,492,367.0,2408,4
1,3,48.7468,311.33,500,378.0,2409,4
1,3,48.6024,309.48,501,372.75,2410,4
1,0,50.0103,395.01,504,485.84,2411,3
1,0,49.9512,395.27,486,468.56,2412,3
1,2,49.8774,380.22,490,468.4,2413,2
1,2,49.8851,384.69,506,480.76,2414,2
1,2,49.8308,377.35,505,382.75,2415,2
1,2,49.8108,384.9,511,492.56,2416,2
1,2,49.8912,381.98,513,492.48,2417,2
1,2,49.8315,381.07,507,488.72,2418,2
1,2,49.8013,378.16,489,367.75,2419,2
1,2,49.8234,382.5,514,494.44,2420,2
1,2,49.8285,376.81,513,382.75,2421,2
1,2,49.8926,384.84,512,486.52,2422,2
1,2,49.8365,384.14,485,467.6,2423,2
1,2,49.8823,382.79,513,494.48,2424,2
1,2,49.8511,378.58,494,365.5,2425,2
1,2,49.8796,383.42,489,471.44,2426,2
1,2,49.8622,384.95,488,472.48,2427,2
1,2,49.8211,377.71,512,380.0,2428,2
1,2,49.8837,378.39,508,380.0,2429,2
1,2,49.8722,383.9,506,485.76,2430,2
1,2,49.8857,378.06,511,379.25,2431,2
1,0,49.8667,402.3,507,486.72,2432,3
1,0,49.9041,403.84,514,494.44,2433,3
1,0,49.9566,404.79,485,460.6,2434,3
1,0,50.0159,404.97,500,475.0,2435,3
1,0,50.0727,404.37,509,487.64,2436,3
1,0,50.1181,403.08,501,480.96,2437,3
1,0,50.1448,401.31,512,488.52,2438,3
1,0,50.1486,399.32,511,491.56,2439,3
1,0,50.129,397.45,501,477.96,2440,3
1,0,50.089,395.98,502,483.92,2441,3
1,0,50.035,395.14,499,480.04,2442,3
1,2,49.8186,378.04,497,367.75,2443,2
1,2,49.8019,383.16,510,486.6,2444,2
1,2,49.8387,378.75,514,386.5,2445,2
1,2,49.8414,376.07,507,381.25,2446,2
1,2,49.8472,375.92,500,372.0,2447,2
1,2,49.8444,380.22,513,492.48,2448,2
1,2,49.8708,376.99,487,368.25,2449,2
1,2,49.8845,375.4,512,379.0,2450,2
1,2,49.8868,379.89,492,367.0,2451,2
1,2,49.8525,381.57,503,478.88,2452,2
1,2,49.8066,376.64,488,361.0,2453,2
1,2,49.8817,380.53,498,478.08,2454,2
1,2,49.8676,380.41,496,480.16,2455,2
1,2,49.8559,379.6,501,372.75,2456,2
1,1,49.9489,394.99,511,491.56,2457,1
1,1,49.9467,394.05,496,476.16,2458,1
1,1,49.9628,395.29,503,485.88,2459,1
1,1,49.9685,396.84,493,471.28,2460,1
1,1,49.9603,395.03,489,470.44,2461,1
1,2,49.8359,383.96,493,475.28,2462,2
1,2,49.8056,376.37,487,361.25,2463,2
