status,weather,frecventa_hz,tensiune_kv,flux_intrare_mw,flux_iesire_mw,timestamp,station_id,nivel_severitate
1,0,50.0016,400.3,486,467.56,157,BIS,0
1,0,49.9913,399.28,492,475.32,157,ORD,0
0,4,0.0,0.0,0,0.0,157,PIT,5
1,0,50.0069,400.1,510,492.6,157,BCU,0
1,0,50.0007,399.16,504,486.84,157,SLT,0
1,0,50.0074,399.51,492,476.32,157,DRO,0
1,0,50.0013,399.86,501,483.96,157,CAL,0
1,0,50.0073,400.37,498,478.08,157,GAL,0
1,0,50.0003,399.95,502,481.92,157,SBU,0
1,0,49.9941,399.02,492,469.32,157,TGM,0
1,0,49.9966,400.93,499,479.04,157,CRN,0
1,0,49.9957,400.81,495,475.2,157,PFR,0
1,0,49.999,399.56,487,468.52,157,VID,0
1,0,50.0004,399.41,508,486.68,157,BCN,0
1,0,49.9918,400.21,490,465.4,157,BRZ,0
1,0,49.9969,400.1,486,462.56,157,ISN,0
1,0,50.0025,399.6,512,492.52,157,TRC,0
1,0,49.9929,399.05,487,464.52,157,ARD,0
1,0,50.0061,400.18,499,480.04,157,IAS,0
1,0,49.9918,399.94,507,485.72,157,BMR,0
1,0,49.9928,399.38,502,482.92,157,ALB,0
1,0,50.0064,399.82,494,470.24,157,TLC,0
1,0,50.0003,400.43,505,480.8,157,TGJ,0
1,0,50.0023,400.7,509,490.64,158,BUC,0
1,0,49.9951,400.48,486,464.56,158,CLJ,0
1,0,49.9956,400.41,487,469.52,158,SUC,0
1,0,50.0044,400.79,487,463.52,158,CST,0
1,0,49.9985,399.76,494,475.24,158,TMS,0
1,0,49.998,400.04,512,492.52,158,PLO,0
1,0,50.0002,400.2,500,475.0,158,CRV,0
1,0,50.0007,400.56,506,488.76,158,BRL,0
1,0,49.9983,400.3,502,479.92,158,BIS,0
1,0,50.0044,399.18,501,482.96,158,ORD,0
1,3,52.9538,531.75,496,193.4,158,PIT,5
1,0,49.9974,400.1,491,470.36,158,BCU,0
1,0,50.0093,400.72,487,469.52,158,SLT,0
1,0,49.9927,399.25,486,468.56,158,DRO,0
1,0,50.0069,400.3,498,473.08,158,CAL,0
1,0,49.9984,400.92,489,466.44,158,GAL,0
1,0,49.9996,400.07,485,460.6,158,SBU,0
1,0,50.0089,400.34,500,479.0,158,TGM,0
1,0,49.9951,399.49,510,490.6,158,CRN,0
1,0,49.9918,399.48,510,490.6,158,PFR,0
1,0,50.0076,399.05,495,472.2,158,VID,0
1,0,49.9903,399.63,498,476.08,158,BCN,0
1,0,49.992,400.39,490,466.4,158,BRZ,0
1,0,49.9909,399.69,486,467.56,158,ISN,0
1,0,50.0044,399.45,504,486.84,158,TRC,0
1,0,50.0045,399.12,507,484.72,158,ARD,0
1,0,49.9929,400.22,509,490.64,158,IAS,0
1,0,49.9986,399.95,491,474.36,158,BMR,0
1,0,50.0087,400.61,504,482.84,158,ALB,0
1,0,49.9999,400.96,489,465.44,158,TLC,0
1,0,49.9904,400.75,510,486.6,158,TGJ,0
1,0,49.9912,400.96,491,474.36,159,BUC,0
1,0,50.004,399.14,502,484.92,159,CLJ,0
1,0,50.0063,399.98,506,488.76,159,SUC,0
1,0,50.0013,400.73,503,484.88,159,CST,0
1,0,49.9902,400.51,501,484.96,159,TMS,0
1,0,50.005,399.96,504,484.84,159,PLO,0
1,0,50.0065,399.37,491,473.36,159,CRV,0
1,0,50.0088,399.66,502,478.92,159,BRL,0
1,0,49.9969,399.47,489,464.44,159,BIS,0
1,0,49.9904,399.32,505,479.8,159,ORD,0
0,4,0.0,0.0,0,0.0,159,PIT,5
1,0,50.0064,399.09,506,488.76,159,BCU,0
1,0,49.9923,400.25,502,481.92,159,SLT,0
1,0,49.9976,399.98,495,474.2,159,DRO,0
1,0,49.9917,399.85,492,468.32,159,CAL,0
1,0,50.0043,399.16,507,487.72,159,GAL,0
1,0,50.0091,400.07,509,492.64,159,SBU,0
1,0,49.9965,400.09,512,490.52,159,TGM,0
1,0,49.9949,400.87,491,473.36,159,CRN,0
1,0,50.0017,400.79,505,486.8,159,PFR,0
1,0,49.9916,400.63,497,474.12,159,VID,0
1,0,49.9933,399.06,499,479.04,159,BCN,0
1,0,49.9953,399.39,514,493.44,159,BRZ,0
1,0,50.0006,400.21,507,483.72,159,ISN,0
1,0,49.9953,399.42,504,478.84,159,TRC,0
1,0,49.9992,400.13,501,478.96,159,ARD,0
1,0,50.0093,399.59,497,472.12,159,IAS,0
1,0,50.0013,400.47,511,490.56,159,BMR,0
1,0,50.0065,400.89,508,482.68,159,ALB,0
1,0,50.0046,399.55,512,491.52,159,TLC,0
1,0,49.9951,399.98,496,477.16,159,TGJ,0
1,0,50.0085,400.17,497,472.12,160,BUC,0
1,0,49.9957,399.5,513,487.48,160,CLJ,0
1,0,49.9979,399.14,486,466.56,160,SUC,0
1,0,49.9938,400.31,507,486.72,160,CST,0
1,0,50.001,399.3,509,492.64,160,TMS,0
1,0,49.9917,399.0,511,487.56,160,PLO,0
1,0,50.0007,399.02,498,476.08,160,CRV,0
1,0,50.0056,399.55,493,469.28,160,BRL,0
1,0,50.0063,400.13,485,469.6,160,BIS,0
1,0,50.0078,400.35,499,483.04,160,ORD,0
1,3,53.1261,559.89,503,199.2,160,PIT,5
1,0,49.9902,399.22,486,463.56,160,BCU,0
1,0,49.9964,400.82,513,488.48,160,SLT,0
1,0,49.9941,400.79,514,489.44,160,DRO,0
1,0,49.9926,400.66,489,470.44,160,CAL,0
1,0,49.9914,399.99,510,486.6,160,GAL,0
1,0,50.0058,399.85,492,475.32,160,SBU,0
1,0,50.0002,399.74,497,475.12,160,TGM,0
1,0,50.008,400.35,511,494.56,160,CRN,0
1,0,49.9911,400.96,513,496.48,160,PFR,0
1,0,49.9948,399.25,493,469.28,160,VID,0
1,0,50.0007,400.95,502,476.92,160,BCN,0
1,0,50.0065,400.33,499,475.04,160,BRZ,0
1,0,50.0018,399.22,495,472.2,160,ISN,0
1,0,49.9905,399.02,489,464.44,160,TRC,0
1,0,50.0006,399.69,502,479.92,160,ARD,0
1,0,49.9996,399.37,490,470.4,160,IAS,0
1,0,49.9923,400.4,503,477.88,160,BMR,0
1,0,49.9954,399.3,491,473.36,160,ALB,0
1,0,50.0015,399.1,506,485.76,160,TLC,0
1,0,50.0071,399.73,502,481.92,160,TGJ,0
1,0,49.9939,399.99,498,473.08,161,BUC,0
1,0,49.9964,399.14,489,465.44,161,CLJ,0
1,0,50.0089,400.38,496,472.16,161,SUC,0
1,0,49.9951,399.71,510,486.6,161,CST,0
1,0,49.9942,399.11,503,477.88,161,TMS,0
1,0,50.0033,400.13,485,466.6,161,PLO,0
1,0,50.0042,399.8,510,493.6,161,CRV,0
1,0,49.9931,399.03,513,495.48,161,BRL,0
1,0,49.9921,399.49,508,482.68,161,BIS,0
1,0,49.999,399.48,514,494.44,161,ORD,0
0,4,0.0,0.0,0,0.0,161,PIT,5
1,0,50.0084,399.08,505,481.8,161,BCU,0
1,0,50.0082,400.27,488,468.48,161,SLT,0
1,0,49.9993,399.26,485,468.6,161,DRO,0
1,0,50.0062,400.55,503,482.88,161,CAL,0
1,0,49.9977,400.29,499,479.04,161,GAL,0
1,0,50.0055,399.03,508,488.68,161,SBU,0
1,0,49.9987,399.52,497,472.12,161,TGM,0
1,0,49.9993,400.24,496,480.16,161,CRN,0
1,0,49.9996,400.59,491,475.36,161,PFR,0
1,0,49.9903,400.75,508,487.68,161,VID,0
1,0,49.9908,399.44,495,474.2,161,BCN,0
1,0,49.9928,400.35,510,490.6,161,BRZ,0
1,0,50.0074,400.09,490,466.4,161,ISN,0
1,0,50.0001,400.46,492,469.32,161,TRC,0
1,0,50.0064,399.67,494,475.24,161,ARD,0
1,0,49.9958,400.53,503,480.88,161,IAS,0
1,0,49.9971,400.74,496,472.16,161,BMR,0
1,0,49.9988,399.66,514,492.44,161,ALB,0
1,0,49.9939,399.85,499,482.04,161,TLC,0
1,0,49.9946,399.18,505,487.8,161,TGJ,0
1,0,49.9981,399.84,507,484.72,162,BUC,0
1,0,49.9909,399.07,495,470.2,162,CLJ,0
1,0,50.0008,400.1,508,488.68,162,SUC,0
1,0,49.9958,400.86,497,475.12,162,CST,0
1,0,50.0037,400.77,496,473.16,162,TMS,0
1,0,49.9969,399.72,496,480.16,162,PLO,0
1,0,49.9934,399.56,492,467.32,162,CRV,0
1,0,50.0022,399.57,510,492.6,162,BRL,0
1,0,50.0024,400.5,501,481.96,162,BIS,0
1,0,49.9949,400.83,500,479.0,162,ORD,0
0,4,0.0,0.0,0,0.0,162,PIT,5
1,0,50.0046,400.59,501,475.96,162,BCU,0
1,0,50.01,400.17,495,476.2,162,SLT,0
1,0,49.9968,400.75,513,491.48,162,DRO,0
1,0,50.0043,399.34,510,488.6,162,CAL,0
1,0,49.9997,400.34,499,480.04,162,GAL,0
1,0,50.0092,399.19,500,480.0,162,SBU,0
1,0,50.0023,399.43,514,494.44,162,TGM,0
1,0,49.9956,399.65,498,479.08,162,CRN,0
1,0,50.0041,399.19,488,469.48,162,PFR,0
1,0,49.9956,399.01,504,483.84,162,VID,0
1,0,50.0072,399.09,491,466.36,162,BCN,0
1,0,50.0054,399.24,505,482.8,162,BRZ,0
1,0,49.9915,399.17,486,465.56,162,ISN,0
1,0,50.0068,400.99,513,496.48,162,TRC,0
1,0,50.004,400.45,510,485.6,162,ARD,0
1,0,49.9985,399.64,492,475.32,162,IAS,0
1,0,49.9934,400.97,494,469.24,162,BMR,0
1,0,49.9996,399.65,493,473.28,162,ALB,0
1,0,49.9966,400.43,487,464.52,162,TLC,0
1,0,50.0077,400.71,506,486.76,162,TGJ,0
1,0,49.9928,400.12,498,474.08,163,BUC,0
1,0,49.9963,399.09,504,484.84,163,CLJ,0
1,0,49.9936,400.29,499,481.04,163,SUC,0
1,0,49.9933,399.3,488,471.48,163,CST,0
1,0,50.0046,400.99,490,466.4,163,TMS,0
1,0,50.0033,400.48,491,468.36,163,PLO,0
1,0,49.997,400.76,489,473.44,163,CRV,0
1,0,50.0013,400.52,488,463.48,163,BRL,0
1,0,49.9901,399.69,499,474.04,163,BIS,0
1,0,50.009,400.51,489,468.44,163,ORD,0
0,4,0.0,0.0,0,0.0,163,PIT,5
1,0,49.9984,399.66,514,495.44,163,BCU,0
1,0,50.0085,399.03,513,494.48,163,SLT,0
1,0,50.0008,400.19,497,473.12,163,DRO,0
1,0,49.9916,400.38,505,485.8,163,CAL,0
1,0,49.9969,400.65,485,468.6,163,GAL,0
1,0,50.0087,400.67,497,472.12,163,SBU,0
1,0,49.9906,399.71,503,486.88,163,TGM,0
1,0,49.997,399.84,504,487.84,163,CRN,0
1,0,50.0094,400.1,489,470.44,163,PFR,0
1,0,49.9995,399.76,512,493.52,163,VID,0
1,0,50.0069,400.9,494,470.24,163,BCN,0
1,0,49.9949,400.99,491,469.36,163,BRZ,0
1,0,50.0093,400.12,506,486.76,163,ISN,0
1,0,50.0075,400.53,513,487.48,163,TRC,0
1,0,50.0077,400.31,511,493.56,163,ARD,0
1,0,49.9938,399.92,504,481.84,163,IAS,0
1,0,50.0061,400.25,493,477.28,163,BMR,0
1,0,49.9909,399.71,497,480.12,163,ALB,0
1,0,49.9942,399.77,493,475.28,163,TLC,0
1,0,50.0085,399.23,513,495.48,163,TGJ,0
1,0,49.9965,399.45,491,468.36,164,BUC,0
1,0,49.9978,399.18,498,476.08,164,CLJ,0
1,0,49.9965,399.26,491,471.36,164,SUC,0
1,0,50.0019,399.78,514,493.44,164,CST,0
1,0,50.0024,400.29,500,475.0,164,TMS,0
1,0,49.9909,400.26,505,483.8,164,PLO,0
1,0,49.9992,400.5,514,496.44,164,CRV,0
1,0,50.0034,400.35,508,489.68,164,BRL,0
1,0,50.0034,400.55,495,475.2,164,BIS,0
1,0,49.9929,400.4,495,473.2,164,ORD,0
0,4,0.0,0.0,0,0.0,164,PIT,5
1,0,50.0095,400.37,504,478.84,164,BCU,0
1,0,49.9962,399.35,511,491.56,164,SLT,0
1,0,50.0075,399.82,497,477.12,164,DRO,0
1,0,49.9957,400.51,493,475.28,164,CAL,0
1,0,50.0071,399.63,512,487.52,164,GAL,0
1,0,50.0062,399.31,497,474.12,164,SBU,0
1,0,49.9908,400.48,495,473.2,164,TGM,0
1,0,50.008,400.29,497,481.12,164,CRN,0
1,0,50.0071,399.23,513,494.48,164,PFR,0
1,0,49.9904,400.58,496,478.16,164,VID,0
1,0,49.9997,400.09,485,469.6,164,BCN,0
1,0,49.9903,400.72,491,469.36,164,BRZ,0
1,0,49.9998,400.95,488,471.48,164,ISN,0
1,0,49.9958,399.83,510,487.6,164,TRC,0
1,0,49.9915,400.04,500,478.0,164,ARD,0
1,0,49.999,399.68,493,470.28,164,IAS,0
1,0,50.0068,400.99,495,478.2,164,BMR,0
1,0,49.9991,400.1,514,495.44,164,ALB,0
1,0,50.0052,399.67,495,477.2,164,TLC,0
1,0,50.0033,399.52,489,465.44,164,TGJ,0
1,0,50.0066,399.86,507,487.72,165,BUC,0
1,0,49.9935,399.05,491,474.36,165,CLJ,0
1,0,49.995,400.65,485,469.6,165,SUC,0
1,0,49.9938,399.1,508,486.68,165,CST,0
1,0,49.9911,399.52,504,484.84,165,TMS,0
1,0,50.0066,399.25,500,481.0,165,PLO,0
1,0,49.9961,399.53,502,480.92,165,CRV,0
1,0,49.9946,399.68,510,484.6,165,BRL,0
1,0,50.0028,399.08,491,472.36,165,BIS,0
1,0,50.0024,400.82,485,466.6,165,ORD,0
0,4,0.0,0.0,0,0.0,165,PIT,5
1,0,50.0088,400.35,485,468.6,165,BCU,0
1,0,50.0028,400.59,494,475.24,165,SLT,0
1,0,50.0054,400.25,492,468.32,165,DRO,0
1,0,50.0005,400.64,510,484.6,165,CAL,0
1,0,50.0021,399.84,500,475.0,165,GAL,0
1,0,50.0044,399.55,504,484.84,165,SBU,0
1,0,50.0077,400.09,492,470.32,165,TGM,0
1,0,50.0031,399.96,496,480.16,165,CRN,0
1,0,49.9905,399.2,506,485.76,165,PFR,0
1,0,49.9911,399.05,490,467.4,165,VID,0
1,0,49.9978,400.38,508,490.68,165,BCN,0
1,0,49.9985,399.48,500,478.0,165,BRZ,0
1,0,49.9933,400.21,487,467.52,165,ISN,0
1,0,49.9941,399.49,510,493.6,165,TRC,0
1,0,49.9973,399.46,485,463.6,165,ARD,0
1,0,49.9947,399.42,505,479.8,165,IAS,0
1,0,50.0066,399.04,500,478.0,165,BMR,0
1,0,50.0003,400.33,486,461.56,165,ALB,0
1,0,50.004,399.81,494,476.24,165,TLC,0
1,0,49.9951,400.91,497,478.12,165,TGJ,0
1,0,50.0002,400.65,487,466.52,166,BUC,0
1,0,50.0007,399.41,502,481.92,166,CLJ,0
1,0,49.9984,399.77,513,492.48,166,SUC,0
1,0,50.0061,400.67,510,486.6,166,CST,0
1,0,50.0031,399.0,502,477.92,166,TMS,0
1,0,50.0017,399.91,503,486.88,166,PLO,0
1,0,49.9939,400.12,494,478.24,166,CRV,0
1,0,49.9924,399.93,485,467.6,166,BRL,0
1,0,49.9976,399.98,509,492.64,166,BIS,0
1,0,50.0062,400.55,488,463.48,166,ORD,0
1,3,53.4632,491.21,502,201.8,166,PIT,5
1,0,50.0039,399.07,511,490.56,166,BCU,0
1,0,49.9929,399.11,489,471.44,166,SLT,0
1,0,49.9911,399.53,501,476.96,166,DRO,0
1,0,49.9932,400.95,512,493.52,166,CAL,0
1,0,50.0077,399.07,500,475.0,166,GAL,0
1,0,49.9928,400.3,489,471.44,166,SBU,0
1,0,50.0046,399.03,489,471.44,166,TGM,0
1,0,49.9971,399.71,488,467.48,166,CRN,0
1,0,50.0034,400.42,512,486.52,166,PFR,0
1,0,49.9916,400.29,501,477.96,166,VID,0
1,0,49.992,400.13,504,479.84,166,BCN,0
1,0,50.0029,399.51,492,475.32,166,BRZ,0
1,0,49.9923,400.86,511,491.56,166,ISN,0
1,0,49.998,400.87,489,464.44,166,TRC,0
1,0,49.9962,400.72,496,471.16,166,ARD,0
1,0,50.0063,399.07,493,473.28,166,IAS,0
1,0,49.9912,400.53,499,476.04,166,BMR,0
1,0,50.0023,399.23,509,488.64,166,ALB,0
1,0,50.0076,399.57,491,467.36,166,TLC,0
1,0,49.9916,399.9,507,490.72,166,TGJ,0
1,0,49.9904,400.48,500,480.0,167,BUC,0
1,0,49.9989,400.68,487,465.52,167,CLJ,0
1,0,49.9973,399.86,512,488.52,167,SUC,0
1,0,49.9952,400.36,494,472.24,167,CST,0
1,0,49.9996,400.6,508,491.68,167,TMS,0
1,0,50.0086,399.25,492,468.32,167,PLO,0
1,0,50.0099,399.6,493,476.28,167,CRV,0
1,0,50.0037,400.79,491,466.36,167,BRL,0
1,0,49.9999,399.44,495,478.2,167,BIS,0
1,0,49.9965,400.09,486,461.56,167,ORD,0
0,4,0.0,0.0,0,0.0,167,PIT,5
1,0,50.008,400.0,504,481.84,167,BCU,0
1,0,49.9923,400.97,501,484.96,167,SLT,0
1,0,49.9912,400.16,509,487.64,167,DRO,0
1,0,50.0058,399.87,502,476.92,167,CAL,0
1,0,49.9985,399.6,496,478.16,167,GAL,0
1,0,49.9914,400.62,497,476.12,167,SBU,0
1,0,49.9964,399.68,496,474.16,167,TGM,0
1,0,49.9912,399.56,492,471.32,167,CRN,0
1,0,49.9918,399.3,490,466.4,167,PFR,0
1,0,50.0067,400.33,496,479.16,167,VID,0
1,0,49.9937,400.42,508,486.68,167,BCN,0
1,0,50.0079,400.75,514,493.44,167,BRZ,0
1,0,50.0055,400.98,513,494.48,167,ISN,0
1,0,49.9902,399.53,488,470.48,167,TRC,0
1,0,50.0011,399.47,514,493.44,167,ARD,0
1,0,50.0059,400.23,503,477.88,167,IAS,0
1,0,50.0085,400.71,504,481.84,167,BMR,0
1,0,49.9931,399.88,490,466.4,167,ALB,0
1,0,49.9955,399.13,489,470.44,167,TLC,0
1,0,50.0058,399.75,503,483.88,167,TGJ,0
1,0,49.9909,400.72,503,484.88,168,BUC,0
1,0,50.0012,400.5,506,487.76,168,CLJ,0
1,0,49.9957,399.74,497,481.12,168,SUC,0
1,0,49.9947,399.49,487,467.52,168,CST,0
1,0,50.0087,399.59,502,476.92,168,TMS,0
1,0,50.0059,400.73,499,478.04,168,PLO,0
1,0,50.0055,399.5,506,480.76,168,CRV,0
1,0,49.9973,399.67,497,481.12,168,BRL,0
1,0,49.9962,399.29,499,480.04,168,BIS,0
1,0,50.008,400.59,494,478.24,168,ORD,0
0,4,0.0,0.0,0,0.0,168,PIT,5
1,0,49.9986,399.88,513,496.48,168,BCU,0
1,0,49.9936,399.36,488,469.48,168,SLT,0
1,0,50.0059,400.21,503,479.88,168,DRO,0
1,0,50.0029,400.94,501,484.96,168,CAL,0
1,0,49.9925,399.99,492,476.32,168,GAL,0
1,0,49.9901,399.93,504,481.84,168,SBU,0
1,0,50.0081,399.1,486,462.56,168,TGM,0
1,0,49.994,400.19,495,475.2,168,CRN,0
1,0,50.0082,399.98,490,469.4,168,PFR,0
1,0,50.0042,399.49,501,481.96,168,VID,0
1,0,50.0029,400.72,509,487.64,168,BCN,0
1,0,49.9904,399.91,492,474.32,168,BRZ,0
1,0,49.9903,400.71,513,492.48,168,ISN,0
1,0,50.0071,400.54,501,480.96,168,TRC,0
1,0,49.9971,400.24,491,468.36,168,ARD,0
1,0,50.0029,400.48,511,489.56,168,IAS,0
1,0,50.0051,400.46,502,483.92,168,BMR,0
1,0,50.0026,399.4,486,467.56,168,ALB,0
1,0,50.001,400.99,504,487.84,168,TLC,0
1,0,50.0006,399.43,512,490.52,168,TGJ,0
1,0,50.0047,399.84,501,479.96,169,BUC,0
1,0,50.0014,400.98,504,484.84,169,CLJ,0
1,0,49.9914,400.81,511,485.56,169,SUC,0
1,0,50.0041,399.47,508,491.68,169,CST,0
1,0,50.0057,400.46,500,477.0,169,TMS,0
1,0,50.0065,399.84,505,485.8,169,PLO,0
1,0,49.995,399.7,496,476.16,169,CRV,0
1,0,49.9941,399.81,507,489.72,169,BRL,0
1,0,49.9972,400.73,496,471.16,169,BIS,0
1,0,49.9919,400.28,513,489.48,169,ORD,0
1,3,53.1354,540.99,511,208.4,169,PIT,5
1,0,50.0057,400.24,510,485.6,169,BCU,0
1,0,49.9958,400.7,497,476.12,169,SLT,0
1,0,50.009,400.61,490,474.4,169,DRO,0
1,0,50.0098,399.58,505,488.8,169,CAL,0
1,0,50.0062,400.04,490,468.4,169,GAL,0
1,0,50.0012,399.79,485,460.6,169,SBU,0
1,0,50.0079,399.25,495,470.2,169,TGM,0
1,0,50.0053,399.76,514,492.44,169,CRN,0
1,0,50.0058,400.15,490,465.4,169,PFR,0
1,0,50.0071,399.18,499,476.04,169,VID,0
1,0,50.0097,399.43,502,480.92,169,BCN,0
1,0,50.0089,400.23,513,495.48,169,BRZ,0
1,0,50.0043,400.16,506,481.76,169,ISN,0
1,0,50.003,399.13,501,475.96,169,TRC,0
1,0,49.9918,399.92,490,472.4,169,ARD,0
1,0,50.0098,400.05,485,465.6,169,IAS,0
1,0,49.9916,399.69,508,483.68,169,BMR,0
1,0,50.0058,400.16,514,493.44,169,ALB,0
1,0,50.0017,400.51,488,469.48,169,TLC,0
1,0,49.9986,400.69,492,468.32,169,TGJ,0
1,0,50.0095,399.89,507,489.72,170,BUC,0
1,0,49.9919,399.72,506,489.76,170,CLJ,0
1,0,50.0036,400.45,508,490.68,170,SUC,0
1,0,50.0066,399.13,507,489.72,170,CST,0
1,0,49.999,400.54,496,472.16,170,TMS,0
1,0,49.9953,399.11,503,478.88,170,PLO,0
1,0,50.0033,399.36,512,493.52,170,CRV,0
1,0,50.0086,399.59,499,483.04,170,BRL,0
1,0,50.0036,400.27,498,480.08,170,BIS,0
1,0,49.9909,400.88,512,487.52,170,ORD,0
0,4,0.0,0.0,0,0.0,170,PIT,5
1,0,49.9916,400.49,505,481.8,170,BCU,0
1,0,50.0096,400.14,510,489.6,170,SLT,0
1,0,49.9946,400.09,511,491.56,170,DRO,0
1,0,49.9995,400.44,486,461.56,170,CAL,0
1,0,50.0051,400.03,486,469.56,170,GAL,0
1,0,49.9908,400.88,501,483.96,170,SBU,0
1,0,50.0094,399.43,512,492.52,170,TGM,0
1,0,50.0051,399.24,513,489.48,170,CRN,0
1,0,50.0018,399.98,495,470.2,170,PFR,0
1,0,49.9958,399.36,498,482.08,170,VID,0
1,0,50.0036,400.69,508,485.68,170,BCN,0
1,0,49.9942,399.42,487,462.52,170,BRZ,0
1,0,50.0095,399.24,493,475.28,170,ISN,0
1,0,50.0081,399.59,510,488.6,170,TRC,0
1,0,50.0029,400.91,508,491.68,170,ARD,0
1,0,49.9979,399.72,507,486.72,170,IAS,0
1,0,49.9972,399.11,498,482.08,170,BMR,0
1,0,50.0089,400.79,508,486.68,170,ALB,0
1,0,50.0018,399.06,512,495.52,170,TLC,0
1,0,50.0089,400.67,497,477.12,170,TGJ,0
1,0,50.0074,399.69,499,475.04,171,BUC,0
1,0,50.0052,400.77,489,467.44,171,CLJ,0
1,0,50.0062,399.77,492,469.32,171,SUC,0
1,0,50.0042,400.35,503,486.88,171,CST,0
1,0,49.9931,400.2,488,465.48,171,TMS,0
1,0,50.0012,400.78,500,484.0,171,PLO,0
1,0,50.0051,399.76,504,481.84,171,CRV,0
1,0,50.008,399.01,512,489.52,171,BRL,0
1,0,50.008,399.72,508,487.68,171,BIS,0
1,0,49.9993,400.13,505,481.8,171,ORD,0
1,3,54.2899,522.15,499,198.6,171,PIT,5
1,0,49.9912,400.13,514,497.44,171,BCU,0
1,0,49.9953,399.1,499,474.04,171,SLT,0
1,0,50.007,399.87,491,474.36,171,DRO,0
1,0,50.0085,399.57,491,467.36,171,CAL,0
1,0,50.0054,399.1,489,464.44,171,GAL,0
1,0,49.9957,399.67,500,483.0,171,SBU,0
1,0,50.0013,400.12,499,475.04,171,TGM,0
1,0,49.9931,400.2,514,489.44,171,CRN,0
1,0,50.0001,400.21,489,473.44,171,PFR,0
1,0,49.9963,400.56,490,465.4,171,VID,0
1,0,49.9914,400.29,502,485.92,171,BCN,0
1,0,50.0029,400.47,509,488.64,171,BRZ,0
1,0,50.0019,399.5,506,485.76,171,ISN,0
1,0,49.9995,400.62,505,486.8,171,TRC,0
1,0,50.006,400.67,510,491.6,171,ARD,0
1,0,50.0082,399.54,507,481.72,171,IAS,0
1,0,50.0078,399.5,492,469.32,171,BMR,0
1,0,50.0007,400.53,499,476.04,171,ALB,0
1,0,50.0076,399.81,513,496.48,171,TLC,0
1,0,50.0072,399.03,491,470.36,171,TGJ,0
1,0,49.9996,399.89,510,489.6,172,BUC,0
1,0,50.0057,400.04,508,490.68,172,CLJ,0
1,0,49.9963,400.99,500,476.0,172,SUC,0
1,0,49.991,400.04,507,482.72,172,CST,0
1,0,50.0021,399.18,485,461.6,172,TMS,0
1,0,50.0072,400.78,490,466.4,172,PLO,0
1,0,49.9909,399.51,514,496.44,172,CRV,0
1,0,49.9972,399.41,503,485.88,172,BRL,0
1,0,50.0021,400.44,514,496.44,172,BIS,0
1,0,50.0019,400.59,496,479.16,172,ORD,0
0,4,0.0,0.0,0,0.0,172,PIT,5
1,0,49.9991,399.51,505,479.8,172,BCU,0
1,0,50.0073,400.3,507,482.72,172,SLT,0
1,0,49.9973,399.67,495,473.2,172,DRO,0
1,0,49.9919,399.37,491,468.36,172,CAL,0
1,0,50.0012,399.86,492,474.32,172,GAL,0
1,0,49.9993,400.49,514,490.44,172,SBU,0
1,0,50.0016,400.03,502,477.92,172,TGM,0
1,0,50.0011,400.54,488,464.48,172,CRN,0
1,0,50.0043,399.61,492,474.32,172,PFR,0
1,0,49.9998,400.61,496,471.16,172,VID,0
1,0,50.0008,399.68,488,467.48,172,BCN,0
1,0,49.9963,399.17,506,483.76,172,BRZ,0
1,0,49.994,400.42,486,469.56,172,ISN,0
1,0,49.9994,399.11,502,480.92,172,TRC,0
1,0,50.0005,399.36,489,470.44,172,ARD,0
1,0,49.9941,400.47,487,470.52,172,IAS,0
1,0,49.9991,400.7,486,461.56,172,BMR,0
1,0,49.9985,399.31,497,472.12,172,ALB,0
1,0,50.0034,400.61,491,468.36,172,TLC,0
1,0,50.0001,400.83,499,483.04,172,TGJ,0
1,0,50.0082,400.4,505,481.8,173,BUC,0
1,0,50.0016,400.28,491,473.36,173,CLJ,0
1,0,50.0036,399.76,506,483.76,173,SUC,0
1,0,50.0039,399.34,496,478.16,173,CST,0
1,0,49.9966,400.05,489,470.44,173,TMS,0
1,0,49.9933,400.83,494,469.24,173,PLO,0
1,0,50.0091,399.16,503,477.88,173,CRV,0
1,0,50.0067,399.85,513,490.48,173,BRL,0
1,0,49.9963,399.7,493,470.28,173,BIS,0
1,0,49.9953,400.46,514,492.44,173,ORD,0
1,3,54.3163,502.64,509,205.6,173,PIT,5
1,0,50.0049,399.29,497,472.12,173,BCU,0
1,0,50.0085,399.96,498,480.08,173,SLT,0
1,0,49.9954,399.01,504,480.84,173,DRO,0
1,0,50.0074,400.45,509,488.64,173,CAL,0
1,0,49.999,399.63,514,496.44,173,GAL,0
1,0,49.9965,399.1,487,464.52,173,SBU,0
1,0,49.9935,399.89,485,469.6,173,TGM,0
1,0,49.9907,399.88,514,494.44,173,CRN,0
1,0,49.9945,400.07,498,477.08,173,PFR,0
1,0,50.0049,400.61,493,469.28,173,VID,0
1,0,49.9982,400.86,489,464.44,173,BCN,0
1,0,50.0077,400.17,500,475.0,173,BRZ,0
1,0,50.0013,400.48,492,469.32,173,ISN,0
1,0,49.992,400.14,501,475.96,173,TRC,0
1,0,49.9924,399.65,510,488.6,173,ARD,0
1,0,50.0009,399.97,496,477.16,173,IAS,0
1,0,49.9998,400.36,489,472.44,173,BMR,0
1,0,49.9928,400.73,511,486.56,173,ALB,0
